fullSuiteName,suitContractType,suitBlockchain,suitProtocol,suitAddress,suitSymbol,suitLabel,fullMonitorName,monitorType,monitorRiskID,monitorContractType,monitorBlockchain,monitorProtocol,monitorAddress,monitorSymbol,monitorLabel,monitorAlertChannels,monitorDescription,monitorLink,monitor,Client
[TOKEN] ethereum 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84 stETH,[TOKEN],ethereum,,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,,[6] [TOKEN] Ethereum 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84 stETH TTHshare,poolTopHolders,[6],[TOKEN],Ethereum,,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,TTHshare,"['ENS monitoring', 'kpk monitoring', 'Gnosisltd monitoring', 'treasury-safedao-monitoring', 'Balancer monitoring', 'Cow monitoring', 'GnosisDAO Monitoring']",On Ethereum: for Lido: stETH Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=982,Custom Agent,ENS
[TOKEN] ethereum 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84 stETH,[TOKEN],ethereum,,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,,[6] [TOKEN] Ethereum 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 wstETH TTHshare,poolTopHolders,[6],[TOKEN],Ethereum,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,wstETH,TTHshare,"['Cow monitoring', 'ENS monitoring', 'treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'kpk monitoring', 'Balancer monitoring', 'Gnosisltd monitoring', 'treasury-aave-monitoring']",On Ethereum: for Lido: wstETH Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=983,Custom Agent,Cow
[TOKEN] ethereum 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84 stETH,[TOKEN],ethereum,,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,,[20] [POOL] Ethereum Curve 0xdc24316b9ae028f1497c275eb9192a3ea0f67022 ETH/stETH,addressBalanceChanged,[20],[POOL],Ethereum,Curve,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,ETH/stETH,,['hyp-alerts-dai-usdc-usdt'],"On Ethereum: when the value of ETH, Lido: stETH Token in Lido: Curve Liquidity Farming Pool Contract decreased by 7% in less than 1 hour",https://app.hypernative.xyz/custom-agents?agentId=694,Custom Agent,None
[TOKEN] ethereum 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84 stETH,[TOKEN],ethereum,,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,,[19] [OTHER] Ethereum Lido 0x889edC2eDab5f40e902b864aD4d7AdE8E412F9B1 WithQueue IncreaseBy15000,addressBalanceChanged,[19],[OTHER],Ethereum,Lido,0x889edC2eDab5f40e902b864aD4d7AdE8E412F9B1,WithQueue,IncreaseBy15000,"['Cow monitoring', 'kpk monitoring', 'GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Balancer monitoring', 'Gnosisltd monitoring', 'ENS monitoring']","On Ethereum: when the amount of Lido: stETH Token in Lido: Withdrawal Queue increased by 15,000 Lido: stETH Token in less than 8 hours",https://app.hypernative.xyz/custom-agents?agentId=1162,Custom Agent,Cow
[TOKEN] ethereum 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84 stETH,[TOKEN],ethereum,,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,,[6] [TOKEN] Ethereum 0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32 LDO TTHshare10,poolTopHolders,[6],[TOKEN],Ethereum,,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,LDO,TTHshare10,"['ENS monitoring', 'Cow monitoring', 'Balancer monitoring', 'kpk monitoring', 'treasury-safedao-monitoring', 'Gnosisltd monitoring', 'GnosisDAO Monitoring']",On Ethereum: for Lido: LDO Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=1314,Custom Agent,ENS
[TOKEN] ethereum 0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84 stETH,[TOKEN],ethereum,,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,,[5] [MULTISIG] Ethereum Lido 0x73b047fe6337183A454c5217241D780a932777bD emergencyMultisig,genericFCD,[5],[MULTISIG],Ethereum,Lido,0x73b047fe6337183A454c5217241D780a932777bD,emergencyMultisig,,"['ENS monitoring', 'treasury-safedao-monitoring', 'Balancer monitoring', 'kpk monitoring', 'Gnosisltd monitoring', 'Cow monitoring', 'GnosisDAO Monitoring', 'treasury-aave-monitoring']","On Ethereum: when function is one of addOwnerWithThreshold(address owner, uint256 _threshold), changeThreshold(uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), execTransactionFromModule(address to, uint256 value, bytes data, uint8 operation), removeOwner(address prevOwner, address owner, uint256 _threshold), setGuard(address guard), swapOwner(address prevOwner, address oldOwner, address newOwner) (based on ABI of Lido: Emergency Brakes Multisigs) is called
and address trace_to is 0x73..77bd",https://app.hypernative.xyz/custom-agents?agentId=15543,Custom Agent,ENS
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[10] [PROTOCOL] Ethereum BalancerV2,Watchlist,[10],[PROTOCOL],Ethereum,BalancerV2,,,BalancerV2,"['GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Cow monitoring']",,https://app.hypernative.xyz/watchlist/10048,Watchlist,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[10] [PROTOCOL] Ethereum RocketPool,Watchlist,[10],[PROTOCOL],Ethereum,RocketPool,,,RocketPool,"['treasury-safedao-monitoring', 'Cow monitoring', 'GnosisDAO Monitoring']",,https://app.hypernative.xyz/watchlist/10049,Watchlist,SafeDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[10] [PROTOCOL] Ethereum Aura,Watchlist,[10],[PROTOCOL],Ethereum,Aura,,,Aura,"['treasury-safedao-monitoring', 'Cow monitoring', 'GnosisDAO Monitoring']",,https://app.hypernative.xyz/watchlist/10050,Watchlist,SafeDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[5] [MULTISIG] Ethereum Aura 0x5fea4413e3cc5cf3a29a49db41ac0c24850417a0 emergencyMultisig,Watchlist,[5],[MULTISIG],Ethereum,Aura,0x5fea4413e3cc5cf3a29a49db41ac0c24850417a0,,emergencyMultisig,"['GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'ENS monitoring']",,https://app.hypernative.xyz/watchlist/9050,Watchlist,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[9] [PROTOCOL] Ethereum RocketPool,Watchlist,[9],[PROTOCOL],Ethereum,RocketPool,,,RocketPool,"['ENS monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'GnosisDAO Monitoring']",,https://app.hypernative.xyz/watchlist/8987,Watchlist,ENS
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[9] [PROTOCOL] Ethereum Aura,Watchlist,[9],[PROTOCOL],Ethereum,Aura,,,Aura,"['Gnosisltd monitoring', 'ENS monitoring', 'GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Cow monitoring']",,https://app.hypernative.xyz/watchlist/8986,Watchlist,GnosisLtd
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[9] [PROTOCOL] Ethereum BalancerV2,Watchlist,[9],[PROTOCOL],Ethereum,BalancerV2,,,BalancerV2,"['ENS monitoring', 'GnosisDAO Monitoring', 'Cow monitoring', 'treasury-safedao-monitoring']",,https://app.hypernative.xyz/watchlist/8985,Watchlist,ENS
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[4] [PROTOCOL] Ethereum RocketPool,Watchlist,[4],[PROTOCOL],Ethereum,RocketPool,,,RocketPool,"['ENS monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'GnosisDAO Monitoring']",,https://app.hypernative.xyz/watchlist/8983,Watchlist,ENS
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[4] [PROTOCOL] Ethereum Aura,Watchlist,[4],[PROTOCOL],Ethereum,Aura,,,Aura,"['treasury-safedao-monitoring', 'GnosisDAO Monitoring', 'ENS monitoring', 'Cow monitoring']",,https://app.hypernative.xyz/watchlist/8984,Watchlist,SafeDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[4] [PROTOCOL] Ethereum Balancer,Watchlist,[4],[PROTOCOL],Ethereum,Balancer,,,Balancer,"['Cow monitoring', 'GnosisDAO Monitoring', 'ENS monitoring', 'Balancer monitoring', 'Gnosisltd monitoring', 'treasury-safedao-monitoring']",,https://app.hypernative.xyz/watchlist/8982,Watchlist,Cow
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[5] [MULTISIG] Ethereum Balancer 0xa29f61256e948f3fb707b4b3b138c5ccb9ef9888 emergencyMultisig,Watchlist,[5],[MULTISIG],Ethereum,Balancer,0xa29f61256e948f3fb707b4b3b138c5ccb9ef9888,,emergencyMultisig,"['GnosisDAO Monitoring', 'ENS monitoring', 'Gnosisltd monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'Balancer monitoring']",,https://app.hypernative.xyz/watchlist/8981,Watchlist,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[4] [EOA] Ethereum RocketPool 0x0cCF14983364A7735d369879603930Afe10df21e emergencyEOA,addressBalanceChanged,[4],[EOA],Ethereum,RocketPool,0x0cCF14983364A7735d369879603930Afe10df21e,emergencyEOA,,"['ENS monitoring', 'Cow monitoring', 'treasury-aave-monitoring', 'GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Balancer monitoring']",On Ethereum: when the amount of ETH in Rocket Pool: Deployer 2 decreased by 100 ETH in less than 10 minutes,https://app.hypernative.xyz/custom-agents?agentId=979,Custom Agent,ENS
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[20] [TOKEN] Ethereum 0xae78736Cd615f374D3085123A210448E74Fc6393 rETH underlying4,accumulatingAssetsPriceDeviation,[20],[TOKEN],Ethereum,,0xae78736Cd615f374D3085123A210448E74Fc6393,rETH,underlying4,"['Balancer monitoring', 'treasury-aave-monitoring', 'ENS monitoring', 'treasury-safedao-monitoring']",On Ethereum: when the price of rEth is 4% below the value (amount * price) of underlying ETH,https://app.hypernative.xyz/custom-agents?agentId=109,Custom Agent,Balancer
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[20] [TOKEN] Ethereum 0xae78736Cd615f374D3085123A210448E74Fc6393 rETH underlying3.5,accumulatingAssetsPriceDeviation,[20],[TOKEN],Ethereum,,0xae78736Cd615f374D3085123A210448E74Fc6393,rETH,underlying3.5,"['treasury-aave-monitoring', 'treasury-safedao-monitoring', 'ENS monitoring', 'Balancer monitoring']",On Ethereum: when the price of rEth is 3.5% below the value (amount * price) of underlying ETH,https://app.hypernative.xyz/custom-agents?agentId=108,Custom Agent,Aave
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xD33526068D116cE69F19A9ee46F0bd304F21A51f RPL TTHshare10,poolTopHolders,[6],[TOKEN],Ethereum,,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,RPL,TTHshare10,"['treasury-safedao-monitoring', 'Cow monitoring', 'GnosisDAO Monitoring', 'treasury-aave-monitoring', 'ENS monitoring', 'Balancer monitoring']",On Ethereum: for Rocket Pool: RPL Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=990,Custom Agent,SafeDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xae78736Cd615f374D3085123A210448E74Fc6393 rETH TTHshare,poolTopHolders,[6],[TOKEN],Ethereum,,0xae78736Cd615f374D3085123A210448E74Fc6393,rETH,TTHshare,"['Balancer monitoring', 'Cow monitoring', 'treasury-aave-monitoring', 'treasury-safedao-monitoring', 'ENS monitoring', 'GnosisDAO Monitoring']",On Ethereum: for Rocket Pool: rETH Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=991,Custom Agent,Balancer
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0x1E19CF2D73a72Ef1332C882F20534B6519Be0276 rETH/WETH TTHshare,poolTopHolders,[6],[TOKEN],Ethereum,,0x1E19CF2D73a72Ef1332C882F20534B6519Be0276,rETH/WETH,TTHshare,"['GnosisDAO Monitoring', 'ENS monitoring', 'treasury-safedao-monitoring', 'Cow monitoring']",On Ethereum: for Balancer rETH Stable Pool (B-rETH-ST...) -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=993,Custom Agent,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xba100000625a3754423978a60c9317c58a424e3D BAL TTHshare10,poolTopHolders,[6],[TOKEN],Ethereum,,0xba100000625a3754423978a60c9317c58a424e3D,BAL,TTHshare10,"['GnosisDAO Monitoring', 'Gnosisltd monitoring', 'ENS monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'Balancer monitoring']",On Ethereum: for Balancer: BAL Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=987,Custom Agent,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[13] [VAULT] Ethereum RocketPool 0x3bDC69C4E5e13E52A65f5583c23EFB9636b469d6 RPLVaultETHdecr5,addressBalanceChanged,[13],[VAULT],Ethereum,RocketPool,0x3bDC69C4E5e13E52A65f5583c23EFB9636b469d6,RPLVaultETHdecr5,,"['treasury-safedao-monitoring', 'Cow monitoring', 'GnosisDAO Monitoring', 'ENS monitoring', 'treasury-aave-monitoring', 'Balancer monitoring']",On Ethereum: when the amount of ETH in Rocket Pool: Vault decreased by 5% in less than 8 hours,https://app.hypernative.xyz/custom-agents?agentId=966,Custom Agent,SafeDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[13] [VAULT] Ethereum RocketPool 0x3bDC69C4E5e13E52A65f5583c23EFB9636b469d6 RPLVaultETHdecr510,addressBalanceChanged,[13],[VAULT],Ethereum,RocketPool,0x3bDC69C4E5e13E52A65f5583c23EFB9636b469d6,RPLVaultETHdecr510,,"['Balancer monitoring', 'ENS monitoring', 'treasury-safedao-monitoring', 'treasury-aave-monitoring', 'GnosisDAO Monitoring', 'Cow monitoring']",On Ethereum: when the amount of ETH in Rocket Pool: Vault decreased by 10% in less than 8 hours,https://app.hypernative.xyz/custom-agents?agentId=967,Custom Agent,Balancer
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[5] [MULTISIG] Ethereum Balancer 0xa29f61256e948f3fb707b4b3b138c5ccb9ef9888 emergencyMultisig,genericFCD,[5],[MULTISIG],Ethereum,Balancer,0xa29f61256e948f3fb707b4b3b138c5ccb9ef9888,emergencyMultisig,,"['treasury-safedao-monitoring', 'ENS monitoring', 'GnosisDAO Monitoring', 'Balancer monitoring']","On Ethereum: when function is one of addOwnerWithThreshold(address owner, uint256 _threshold), changeThreshold(uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), execTransactionFromModule(address to, uint256 value, bytes data, uint8 operation), execTransactionFromModuleReturnData(address to, uint256 value, bytes data, uint8 operation), removeOwner(address prevOwner, address owner, uint256 _threshold), swapOwner(address prevOwner, address oldOwner, address newOwner), setGuard(address guard) (based on ABI of Smart Account by Safe) is called
and address trace_to is 0xa2..9888",https://app.hypernative.xyz/custom-agents?agentId=15545,Custom Agent,SafeDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF AURA TTHshare10,poolTopHolders,[6],[TOKEN],Ethereum,,0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF,AURA,TTHshare10,"['GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'Gnosisltd monitoring']",On Ethereum: for Aura: AURA Token -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=989,Custom Agent,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xba100000625a3754423978a60c9317c58a424e3D BAL TTH,poolTopHolders,[6],[TOKEN],Ethereum,,0xba100000625a3754423978a60c9317c58a424e3D,BAL,TTH,"['ENS monitoring', 'GnosisDAO Monitoring', 'Balancer monitoring', 'treasury-safedao-monitoring', 'Gnosisltd monitoring', 'Cow monitoring']",On Ethereum: for Balancer: BAL Token - snapshot 20 top holders every 7 days,https://app.hypernative.xyz/custom-agents?agentId=1533,Custom Agent,ENS
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF AURA TTH,poolTopHolders,[6],[TOKEN],Ethereum,,0xC0c293ce456fF0ED870ADd98a0828Dd4d2903DBF,AURA,TTH,"['GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'ENS monitoring', 'Gnosisltd monitoring']",On Ethereum: for Aura: AURA Token - snapshot 20 top holders every 7 days,https://app.hypernative.xyz/custom-agents?agentId=1536,Custom Agent,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xd33526068d116ce69f19a9ee46f0bd304f21a51f RPL TTH,poolTopHolders,[6],[TOKEN],Ethereum,,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,RPL,TTH,"['GnosisDAO Monitoring', 'Cow monitoring', 'treasury-safedao-monitoring', 'ENS monitoring']",On Ethereum: for Rocket Pool: RPL Token - snapshot 20 top holders every 7 days,https://app.hypernative.xyz/custom-agents?agentId=1537,Custom Agent,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] GnosisChain 0x1e19cf2d73a72ef1332c882f20534b6519be0276 rETH/WETH TTH,poolTopHolders,[6],[TOKEN],GnosisChain,,0x1e19cf2d73a72ef1332c882f20534b6519be0276,rETH/WETH,TTH,"['Cow monitoring', 'GnosisDAO Monitoring', 'ENS monitoring', 'treasury-safedao-monitoring']",On Ethereum: for Balancer rETH Stable Pool (B-rETH-ST...) - snapshot 20 top holders every 7 days,https://app.hypernative.xyz/custom-agents?agentId=1538,Custom Agent,Cow
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xae78736Cd615f374D3085123A210448E74Fc6393 rETH TTH,poolTopHolders,[6],[TOKEN],Ethereum,,0xae78736Cd615f374D3085123A210448E74Fc6393,rETH,TTH,"['Cow monitoring', 'GnosisDAO Monitoring', 'treasury-aave-monitoring', 'ENS monitoring', 'treasury-safedao-monitoring', 'Balancer monitoring']",On Ethereum: for Rocket Pool: rETH Token - snapshot 20 top holders every 7 days,https://app.hypernative.xyz/custom-agents?agentId=1539,Custom Agent,Cow
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[6] [TOKEN] Ethereum 0xDd1fE5AD401D4777cE89959b7fa587e569Bf125D rETH/WETH TTHshare,poolTopHolders,[6],[TOKEN],Ethereum,,0xDd1fE5AD401D4777cE89959b7fa587e569Bf125D,rETH/WETH,TTHshare,"['GnosisDAO Monitoring', 'treasury-safedao-monitoring', 'Cow monitoring', 'ENS monitoring']",On Ethereum: for Balancer rETH Stable Pool Aura Dep...(auraB-rET...) -  when any address crosses (above or below) 10%,https://app.hypernative.xyz/custom-agents?agentId=1540,Custom Agent,GnosisDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[4] [OTHER] Ethereum Balancer 0xA331D84eC860Bf466b4CdCcFb4aC09a1B43F3aE6 Authorizer ChangeFunctionsCalled,genericFCD,[4],[OTHER],Ethereum,Balancer,0xA331D84eC860Bf466b4CdCcFb4aC09a1B43F3aE6,Authorizer,ChangeFunctionsCalled,"['treasury-safedao-monitoring', 'Balancer monitoring', 'Gnosisltd monitoring', 'Cow monitoring', 'GnosisDAO Monitoring', 'ENS monitoring', 'treasury-aave-monitoring']","On Ethereum: when function is one of grantRole(bytes32 role, address account), grantRoles(bytes32[] roles, address account), grantRolesToMany(bytes32[] roles, address[] accounts), renounceRole(bytes32 role, address account), revokeRole(bytes32 role, address account), revokeRoles(bytes32[] roles, address account), revokeRolesFromMany(bytes32[] roles, address[] accounts) (based on ABI of Balancer: Authorizer) is called
and address trace_to is 0xa3..3ae6",https://app.hypernative.xyz/custom-agents?agentId=15558,Custom Agent,SafeDAO
[POOL] ethereum AURA 0xdd1fe5ad401d4777ce89959b7fa587e569bf125d AURA-rETH/WETH-depositor,[POOL],ethereum,AURA,0xdd1fe5ad401d4777ce89959b7fa587e569bf125d,,AURA-rETH/WETH-depositor,[13] [VAULT] Ethereum Balancer 0xBA12222222228d8Ba445958a75a0704d566BF2C8 rETH/WETH,poolCompositionProtocolTVL,[13],[VAULT],Ethereum,Balancer,0xBA12222222228d8Ba445958a75a0704d566BF2C8,rETH/WETH,,"['treasury-safedao-monitoring', 'ENS monitoring']",On Ethereum: when TVL of Balancer pool 0x1e..0112 is decreased by 5% in less than 6 hours,https://app.hypernative.xyz/custom-agents?agentId=9781,Custom Agent,SafeDAO
[VAULT] ethereum StakewiseV3 0xac0f906e433d58fa868f936e8a43230473652885 genesisVault,[VAULT],ethereum,StakewiseV3,0xac0f906e433d58fa868f936e8a43230473652885,,genesisVault,[4] [MULTISIG] Ethereum StakewiseV3 0x144a98cb1CdBb23610501fE6108858D9B7D24934 osETHOwner adminChanges,genericFCD,[4],[MULTISIG],Ethereum,StakewiseV3,0x144a98cb1CdBb23610501fE6108858D9B7D24934,osETHOwner,adminChanges,"['ENS monitoring', 'Balancer monitoring']","On Ethereum: when function is one of addOwnerWithThreshold(address owner, uint256 _threshold), changeThreshold(uint256 _threshold), enableModule(address module), execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures), removeOwner(address prevOwner, address owner, uint256 _threshold), swapOwner(address prevOwner, address oldOwner, address newOwner) (based on ABI of 0x14..4934) is called
and address trace_to is 0x14..4934",https://app.hypernative.xyz/custom-agents?agentId=12332,Custom Agent,ENS
